105677.8432844057,64448.03830817773,6.296545635139609,3.309364962431234,1300,85000
km,fuel,age,price
-1.29853,-1,-0.99613,0.26989
1.07563,-1,1.42126,0.00836
0.64117,-1,0.81691,0.08483
-0.92133,-1,-0.69395,0.25556
-1.38786,1,-1.60047,0.36081
-1.36044,-1,-1.60047,0.34289
0.65669,1,0.51474,0.10036
-0.28205,-1,0.51474,0.12174
0.11361,-1,0.21256,0.10275
-0.86454,-1,-1.29830,0.22222
-1.59784,-1,-1.60047,0.45998
0.17568,-1,0.81691,0.09200
-0.24326,-1,0.21256,0.15161
-0.12697,-1,-0.39178,0.15161
-0.61108,-1,-0.99613,0.16882
-0.01052,-1,0.21256,0.13381
0.62565,-1,1.72343,0.05496
-0.33636,1,0.21256,0.20538
-0.16855,-1,0.21256,0.08949
1.02908,-1,0.21256,0.08602
-0.87788,-1,-0.99613,0.24122
-0.86392,-1,-0.69395,0.24134
-0.09120,-1,-0.08961,0.12772
0.16792,-1,0.51474,0.11470
-1.36106,-1,-1.29830,0.29152
0.34636,-1,0.51474,0.09188
0.94374,-1,-0.08961,0.08005
1.87472,-1,1.72343,0.04421
0.21912,-1,0.51474,0.13381
0.59462,-1,0.21256,0.09785
0.37739,-1,0.21256,0.09916
-0.25878,-1,1.42126,0.09080
-0.16005,-1,0.21256,0.18148
0.11361,-1,0.51474,0.08602
-0.28981,-1,-0.08961,0.14576
-0.73631,-1,-0.08961,0.16356
1.06011,-1,0.51474,0.05974
-0.14933,-1,-0.99613,0.17551
0.85840,-1,0.81691,0.12784
2.30142,-1,1.42126,0.03943
-0.49153,-1,-0.69395,0.07993
-1.01908,-1,-0.69395,0.15759
0.11361,-1,0.51474,0.09797
0.68772,-1,0.51474,0.08005
-0.69324,-1,-0.69395,0.19940
-1.23231,-1,-0.99613,0.18614
1.43251,-1,1.72343,0.04540
1.57215,-1,1.42126,0.03584
0.83512,-1,1.42126,0.05615
0.98253,-1,0.51474,0.07288
2.00661,-1,0.51474,0.05615
-0.09120,-1,-0.99613,0.22330
-1.25907,-1,-1.60047,0.28184
0.75754,-1,0.21256,0.10932
0.37739,-1,1.42126,0.08005
0.61014,-1,0.51474,0.10155
0.61014,-1,1.42126,0.06930
0.19120,-1,0.81691,0.09438
-1.63969,-1,-1.90264,0.46834
-0.35188,-1,-0.99613,0.25329
-0.01828,-1,0.21256,0.10382
1.04460,-1,0.81691,0.08602
1.75990,-1,1.42126,0.03943
1.46354,-1,1.72343,0.05484
-0.95702,-1,-0.99613,0.26523
-0.40619,-1,-0.99613,0.16249
-0.27430,-1,-0.39178,0.16726
0.68555,-1,0.51474,0.07168
-0.97253,-1,-0.99613,0.28196
1.51009,1,1.42126,0.03823
-0.92858,-1,-0.99613,0.22222
-0.50937,-1,-0.69395,0.19940
-0.39843,-1,-0.08961,0.12783
1.89800,-1,1.72343,0.04659
-0.50704,-1,-0.39178,0.17443
0.71565,-1,0.81691,0.09200
-0.31309,-1,0.21256,0.18160
-0.49137,-1,-0.99613,0.22330
0.47825,1,1.72343,0.05137
-0.87071,-1,-1.29830,0.39544
-1.28722,-1,-1.60047,0.34050
0.88167,-1,1.42126,0.06691
0.61014,-1,0.51474,0.09200
-0.51014,-1,-0.39178,0.15173
0.81185,-1,0.51474,0.06798
-0.44757,1,0.81691,0.18507
-0.24326,-1,-0.99613,0.21147
1.02908,-1,0.81691,0.06213
-0.33326,1,-0.69395,0.31900
-0.22775,-1,0.21256,0.10275
1.20752,-1,1.72343,0.07766
0.76530,-1,0.51474,0.10275
0.37739,-1,-0.08961,0.09785
1.46354,-1,0.81691,0.09080
0.42394,1,0.81691,0.07407
0.76839,-1,0.51474,0.07407
-1.20411,1,-1.60047,0.43632
-0.01052,-1,-0.69395,0.15173
-1.30148,-1,-1.60047,0.32736
-0.88719,-1,-1.60047,0.20550
-1.44485,-1,-1.60047,0.27001
-0.42170,-1,0.21256,0.10992
0.11361,-1,0.51474,0.10394
0.99805,-1,0.21256,0.09785
0.82737,1,-0.39178,0.26762
-1.43802,-1,-1.60047,0.25926
-0.24326,-1,-0.39178,0.19952
0.29981,-1,0.81691,0.15173
-0.92598,-1,-0.99613,0.26523
0.88943,-1,0.51474,0.10394
-0.08810,-1,-0.69395,0.26523
0.98253,-1,1.11908,0.07407
-1.41210,-1,-1.60047,0.24612
-0.47601,-1,-0.08961,0.22282
-0.10362,1,0.81691,0.30705
0.85297,-1,-0.39178,0.13620
-0.25878,-1,-0.69395,0.21147
0.87190,-1,0.21256,0.11577
0.37739,-1,0.21256,0.08244
0.08258,-1,-0.39178,0.12903
-0.13465,-1,-0.69395,0.15759
-1.29163,-1,-1.29830,0.22222
-0.62341,-1,-0.69395,0.16249
1.27734,-1,0.81691,0.08005
-0.18120,-1,-0.99613,0.16237
-1.53888,-1,-1.60047,0.28196
-0.58462,-1,0.81691,0.15173
-0.08810,-1,-0.39178,0.13381
-0.08810,-1,-0.08961,0.10992
-1.23631,-1,-1.60047,0.31780
1.74283,-1,0.81691,0.05018
0.29826,-1,-0.39178,0.13369
-1.59319,1,-1.60047,0.62007
0.00500,-1,0.51474,0.10394
-1.59319,-1,-1.90264,0.27706
0.68772,1,1.11908,0.13978
0.74978,-1,-0.08961,0.10394
-1.46923,-1,-1.60047,0.34827
-1.11218,-1,-0.39178,0.27121
-0.34561,-1,-0.69395,0.12425
0.67220,1,1.72343,0.08722
-0.39843,-1,0.21256,0.10155
0.25326,-1,-0.39178,0.13967
-0.08810,-1,0.81691,0.07993
0.53256,-1,-0.08961,0.09797
-1.48473,-1,-1.90264,0.37861
-1.01131,1,-0.99613,0.37372
0.68772,-1,1.11908,0.07407
-0.01052,-1,0.81691,0.12545
-0.44498,1,1.11908,0.09200
1.07997,-1,0.51474,0.06810
0.53256,-1,0.81691,0.09200
-1.16649,-1,-0.99613,0.23417
0.99805,-1,0.21256,0.15173
0.37739,-1,-0.39178,0.18160
-1.54751,-1,-1.60047,0.31055
0.12913,-1,0.81691,0.12784
0.19594,-1,-0.39178,0.16953
0.65669,-1,0.81691,0.07527
-0.70875,-1,-0.99613,0.17204
-0.42946,-1,0.21256,0.12186
-0.27430,-1,-0.39178,0.16846
1.69628,-1,0.81691,0.09797
1.33941,-1,0.81691,0.08483
1.41699,-1,1.11908,0.05735
-0.02603,-1,0.51474,0.13381
-0.33636,-1,-0.08961,0.11577
-1.63772,-1,-0.39178,0.22330
0.40842,-1,1.11908,0.08722
0.24085,-1,1.11908,0.10992
-0.21223,-1,0.81691,0.15771
0.84288,-1,1.11908,0.08602
-0.17006,-1,-0.39178,0.16959
1.55664,-1,2.02560,0.05974
-1.26734,-1,-0.99613,0.21135
0.29981,-1,0.51474,0.08483
0.51704,-1,-0.08961,0.15532
0.39291,-1,-1.29830,0.15161
0.42394,-1,1.42126,0.08005
0.53256,-1,0.51474,0.09558
-1.52026,-1,-1.60047,0.23417
-1.03460,-1,-1.29830,0.31780
-0.30533,-1,0.21256,0.12664
-1.63660,-1,0.51474,0.07766
-0.60867,-1,-0.99613,0.21016
1.19976,-1,1.72343,0.07288
0.65669,-1,1.11908,0.07993
3.25723,-1,-0.08961,0.03214
-0.39067,-1,-0.39178,0.27121
0.56359,-1,0.51474,0.09797
-0.47601,-1,-0.39178,0.18148
0.37739,-1,0.51474,0.09785
0.40842,-1,-0.99613,0.20550
2.00661,-1,1.11908,0.05735
0.49376,-1,-0.39178,0.13381
0.22223,-1,0.21256,0.13978
0.01276,1,-0.39178,0.14576
0.51704,-1,0.81691,0.12784
-1.41236,-1,-1.29830,0.29498
-1.63784,1,0.81691,0.09188
-1.26019,1,-1.60047,0.38934
0.49380,-1,0.51474,0.09677
0.99805,-1,0.81691,0.06810
-0.12689,-1,-0.69395,0.15161
-1.50009,-1,-1.90264,0.42067
-1.39070,-1,-1.60047,0.26511
-0.61566,-1,-0.99613,0.15651
-0.41394,-1,-0.39178,0.16368
-1.33341,-1,-1.29830,0.25914
1.89800,-1,1.42126,0.05496
-0.40619,-1,-0.69395,0.16965
0.25326,-1,0.21256,0.12772
-0.78634,-1,-0.69395,0.16953
-1.63958,-1,-1.90264,0.27001
0.37739,-1,0.81691,0.13978
-0.08810,-1,-0.69395,0.14576
1.77387,-1,2.02560,0.02031
0.06706,-1,0.81691,0.10992
1.77387,-1,1.72343,0.04659
-1.31389,-1,-1.29830,0.20777
-1.05167,-1,-1.29830,0.23417
0.70324,-1,0.81691,0.09797
2.39452,-1,1.42126,0.04421
-1.40268,-1,-1.60047,0.42533
0.29981,-1,0.21256,0.13381
-0.79759,-1,-0.99613,0.26517
0.54807,-1,0.81691,0.06930
-0.15017,1,0.21256,0.09080
-1.02172,-1,-0.99613,0.17551
0.29981,-1,1.42126,0.10394
0.88943,-1,0.81691,0.07766
0.37739,1,0.51474,0.09676
-1.29838,-1,-0.69395,0.25806
0.99805,-1,0.51474,0.10155
-0.37973,-1,0.51474,0.12664
0.83903,-1,0.81691,0.12784
1.40147,-1,1.72343,0.05018
0.14154,-1,0.81691,0.13381
0.37739,-1,0.51474,0.08363
0.64117,-1,-0.69395,0.12545
0.76530,-1,-0.08961,0.07993
-0.15017,1,0.21256,0.18160
0.02207,-1,0.81691,0.13381
-1.48457,-1,-1.60047,0.29391
-1.12470,-1,-0.99613,0.22939
-0.64999,-1,-0.99613,0.18746
1.07563,-1,0.51474,0.10394
-0.44498,-1,-0.69395,0.23524
0.57910,1,1.42126,0.04170
-1.05011,-1,-0.69395,0.25329
1.69628,-1,2.02560,0.05018
-0.39843,-1,-0.69395,0.12186
-0.91823,-1,-0.99613,0.16249
-0.12689,-1,0.21256,0.09797
-0.64669,-1,-0.08961,0.21147
-0.10362,-1,0.21256,0.11111
1.29286,-1,1.72343,0.05854
-0.39843,-1,0.51474,0.10335
1.92903,-1,1.72343,0.03943
0.68772,-1,0.81691,0.06930
-1.17926,-1,-0.99613,0.21732
-1.63819,-1,-1.90264,0.44444
1.32389,-1,1.11908,0.05614
-0.24395,-1,0.21256,0.13130
-0.40153,-1,-0.69395,0.15293
0.03603,-1,0.21256,0.16249
1.45733,-1,1.72343,0.07395
-1.15873,-1,-1.29830,0.34277
0.81185,-1,1.42126,0.04779
1.40147,-1,1.72343,0.06930
1.61870,-1,0.51474,0.07407
-0.32085,-1,1.11908,0.09916
0.85840,-1,1.11908,0.07826
-1.08124,-1,-0.99613,0.21027
-0.39843,-1,-0.69395,0.14576
2.08419,-1,1.11908,0.03226
-0.33636,-1,-0.69395,0.18148
0.50152,-1,0.51474,0.10382
-1.02219,-1,-1.29830,0.39068
-0.35188,-1,1.11908,0.10155
0.70324,-1,0.51474,0.08602
-1.63680,-1,0.81691,0.06213
-1.36199,-1,-1.60047,0.32497
-0.38446,-1,-0.08961,0.18746
0.09810,-1,0.21256,0.12784
0.79633,-1,-0.08961,0.10992
0.06706,-1,0.51474,0.11589
-1.26972,-1,-1.60047,0.30585
-0.90321,-1,-0.99613,0.17551
1.77387,-1,0.51474,0.05257
1.29286,-1,0.51474,0.08590
-1.00357,-1,-0.99613,0.20538
0.48601,-1,-0.39178,0.17431
0.06706,-1,-0.69395,0.24719
1.72732,-1,0.81691,0.10394
-0.55359,-1,-0.69395,0.13978
-1.39148,-1,-1.29830,0.36081
-0.76468,-1,-0.99613,0.18757
1.30837,-1,1.11908,0.07168
-0.98029,-1,-1.29830,0.19355
1.02908,-1,0.81691,0.09200
-0.63117,-1,-0.08961,0.21147
-0.44498,-1,-0.08961,0.15173
0.06706,-1,-0.08961,0.14576
0.87392,-1,0.51474,0.07885
0.87392,-1,1.11908,0.09188
-1.63763,-1,-0.69395,0.12772
1.18424,-1,1.11908,0.07993
1.44802,-1,1.11908,0.05615
-0.67772,-1,-0.69395,0.19940
1.88248,-1,1.42126,0.05854
-0.24326,-1,-0.39178,0.21744
-0.08810,-1,0.81691,0.12174
0.37739,-1,1.11908,0.09200
-0.49343,-1,-1.29830,0.18746
-1.51561,-1,-1.60047,0.37264
0.31533,-1,0.81691,0.15472
-0.39843,-1,-0.99613,0.16356
0.68772,-1,0.21256,0.07885
-1.27042,-1,-1.60047,0.34164
-0.39843,-1,-0.08961,0.18160
0.34636,-1,0.81691,0.12784
-1.62422,-1,-1.90264,0.29271
1.32389,-1,-0.08961,0.07885
-0.59393,-1,-0.99613,0.27718
2.99966,-1,1.11908,0.05496
-0.04155,-1,0.81691,0.09797
-1.06161,1,-0.39178,0.28315
0.98238,-1,0.81691,0.07395
-1.09617,-1,-1.29830,0.19343
-1.34493,-1,-1.60047,0.44922
0.74978,-1,0.81691,0.10753
-0.78634,-1,-0.69395,0.24612
-1.33292,-1,-0.69395,0.17551
-0.87233,-1,-0.99613,0.19900
1.41699,-1,0.21256,0.05962
0.19987,-1,-0.08961,0.13977
3.93064,-1,2.02560,0.00000
0.84288,-1,0.81691,0.09200
0.92046,-1,0.81691,0.08602
-0.67772,-1,-0.99613,0.15173
0.70324,-1,0.81691,0.09200
-0.31464,-1,-0.39178,0.17542
-0.05707,-1,0.21256,0.11708
-1.51561,1,-1.60047,0.27479
-1.03460,-1,-1.29830,0.22330
0.04922,-1,-0.08961,0.13859
0.10444,-1,0.51474,0.08590
-0.40619,-1,-0.08961,0.18746
-0.32085,-1,-0.69395,0.16965
-1.45486,-1,-1.29830,0.18636
-1.00357,-1,-1.60047,0.19713
-0.47601,-1,-0.69395,0.18996
-0.47601,1,1.11908,0.09080
1.71180,-1,0.51474,0.05854
0.45497,-1,0.81691,0.13978
0.56359,-1,0.51474,0.11589
-1.44238,1,-1.60047,0.28196
2.23936,-1,1.42126,0.06452
0.05155,-1,0.81691,0.12784
0.61014,-1,0.81691,0.07993
1.21528,-1,1.11908,0.07288
-1.45354,-1,-1.60047,0.23393
-0.67772,-1,-0.39178,0.18041
0.59462,-1,0.81691,0.10394
1.46354,-1,1.72343,0.05974
0.56359,-1,0.81691,0.08483
-1.28441,-1,-1.60047,0.28913
0.59462,-1,0.21256,0.08232
1.12218,-1,1.11908,0.06093
-0.86392,-1,-1.29830,0.21386
-0.75530,-1,-0.99613,0.16356
-0.11415,-1,-0.39178,0.18160
1.30837,-1,1.42126,0.07766
-0.15017,-1,-0.39178,0.18757
-1.06563,1,-1.29830,0.41338
0.61014,-1,1.42126,0.09080
-0.73979,-1,-0.69395,0.12784
1.15321,-1,1.11908,0.06810
2.05316,-1,0.81691,0.04409
0.49376,-1,0.81691,0.09319
-0.03972,-1,0.51474,0.09797
-0.98805,-1,-0.39178,0.17563
0.73427,-1,-0.69395,0.13967
0.05155,-1,-0.08961,0.11470
-0.71581,-1,-0.39178,0.19833
-0.12912,-1,-0.39178,0.14564
0.36188,-1,0.21256,0.09916
-1.35183,-1,-1.29830,0.30705
-0.62175,-1,-0.69395,0.24576
1.13769,-1,1.72343,0.05257
0.00500,-1,0.21256,0.12186
-1.63819,-1,-1.90264,0.36559
0.92046,-1,1.11908,0.05615
-1.27622,-1,-1.60047,0.23501
0.66060,-1,0.21256,0.10275
0.74668,-1,0.51474,0.08005
-0.92598,-1,-0.08961,0.14564
0.17568,-1,-0.08961,0.14576
0.14465,1,0.81691,0.10155
0.11313,-1,-0.08961,0.13955
-0.56911,-1,-0.08961,0.12784
1.18424,-1,1.11908,0.06798
-1.51561,-1,-1.90264,0.48029
1.46354,-1,0.21256,0.04301
1.01553,-1,1.11908,0.07395
-0.13465,-1,-0.69395,0.15161
-1.01955,-1,-1.29830,0.30693
0.95150,-1,1.11908,0.08005
1.46354,-1,1.42126,0.05974
2.31694,-1,1.72343,0.04839
-0.01052,-1,-0.08961,0.19355
1.26183,-1,1.42126,0.06213
-0.11137,-1,-0.69395,0.22330
-0.96527,-1,-0.99613,0.30705
1.09115,-1,0.81691,0.07168
0.10586,-1,0.21256,0.09797
0.43505,-1,0.51474,0.08602
0.14465,-1,-0.69395,0.16953
-0.96477,1,0.51474,0.12784
-1.07328,-1,-0.39178,0.17551
-0.75530,-1,-0.39178,0.19355
0.29981,-1,-0.69395,0.19355
-1.51561,-1,-1.90264,0.45269
0.61014,-1,-0.08961,0.14217
-0.29757,-1,0.21256,0.08841
0.67113,-1,0.81691,0.07766
-0.55669,-1,-0.69395,0.17312
1.10666,-1,0.51474,0.09797
-1.00357,-1,-0.69395,0.21744
0.78543,-1,1.11908,0.09188
1.02908,-1,1.11908,0.07766
-1.63958,-1,-1.90264,0.35364
-0.04155,1,1.11908,0.08005
1.40147,-1,1.11908,0.06213
-1.38372,-1,-1.60047,0.31840
0.57910,1,1.72343,0.05615
0.45497,-1,0.81691,0.05615
-0.18585,-1,-0.08961,0.12784
0.68772,-1,0.81691,0.11589
0.29981,-1,0.21256,0.14576
-0.58462,-1,-0.08961,0.12186
0.14465,-1,-0.39178,0.19474
-0.13465,-1,-0.39178,0.20072
-1.40470,-1,-1.29830,0.30585
-0.74877,-1,-0.69395,0.18638
0.68772,-1,-0.39178,0.10992
1.27734,-1,1.42126,0.06452
-0.30610,-1,-0.69395,0.19474
-0.70579,-1,-0.99613,0.17551
0.43946,-1,0.81691,0.09080
-1.24407,-1,-1.60047,0.24612
0.02803,-1,1.42126,0.08244
0.53256,1,1.72343,0.06571
0.54807,-1,1.72343,0.05603
0.98253,-1,-0.08961,0.09200
0.84288,-1,0.81691,0.08841
-0.60014,-1,-0.69395,0.17563
1.01356,-1,0.51474,0.07407
0.28429,-1,0.21256,0.11231
-0.02603,-1,-0.69395,0.13967
-0.66996,-1,-0.69395,0.21147
-0.27430,-1,-0.99613,0.22222
0.25326,-1,0.51474,0.10275
-0.08810,-1,0.81691,0.12664
-1.35991,-1,-1.60047,0.27073
-0.39843,-1,-0.08961,0.14576
0.02827,-1,0.51474,0.12784
0.82737,-1,0.81691,0.08590
1.07563,-1,0.81691,0.08602
-1.63198,1,-1.90264,0.27897
-1.31825,-1,-0.99613,0.22016
1.69628,-1,1.42126,0.07407
-0.71031,-1,-0.39178,0.20550
2.00661,-1,2.02560,0.05615
-0.70875,1,-0.99613,0.40143
0.62565,-1,0.51474,0.10382
-0.25878,1,-0.69395,0.18519
-1.04355,-1,-0.99613,0.21027
0.29981,-1,0.51474,0.14564
-1.09654,-1,-0.99613,0.18746
-0.08810,-1,0.81691,0.13381
-0.19187,-1,-0.99613,0.17443
-0.08034,-1,0.51474,0.12772
-0.10548,-1,0.51474,0.10382
0.85840,-1,1.11908,0.05974
-1.44578,-1,-1.60047,0.32975
-1.60448,-1,-1.29830,0.31171
1.15320,-1,1.11908,0.07287
0.56359,-1,0.81691,0.16965
-1.30891,-1,-1.60047,0.32497
-1.52802,-1,-1.60047,0.29749
-1.36044,1,-1.60047,0.21864
0.61014,-1,0.81691,0.09737
-0.55359,-1,-0.69395,0.20550
1.46354,-1,0.21256,0.07407
-0.86392,-1,-0.08961,0.22820
-0.29723,-1,-0.99613,0.16356
0.53256,-1,-0.08961,0.08483
-0.14009,-1,0.21256,0.15161
1.46354,-1,1.72343,0.04898
-0.49928,-1,-0.69395,0.19355
-0.24326,-1,-0.69395,0.21744
-0.87168,-1,-0.08961,0.15173
-1.29350,1,-1.60047,0.27118
1.07563,-1,0.81691,0.07527
0.57910,-1,1.42126,0.06213
-0.95236,-1,-0.39178,0.19940
0.74978,-1,0.81691,0.10992
0.77306,-1,0.81691,0.08602
0.20671,-1,-0.08961,0.12174
0.68772,-1,1.42126,0.08722
-0.09431,-1,-0.08961,0.19355
-0.66061,1,0.21256,0.13608
0.90495,-1,-0.08961,0.08602
-0.47736,-1,-0.69395,0.18268
-0.60790,-1,-0.69395,0.20878
-0.42735,1,0.81691,0.10382
-0.47601,1,0.51474,0.17551
0.21944,-1,0.21256,0.10872
0.36188,-1,-0.08961,0.10394
-1.18976,-1,-1.60047,0.27957
-0.32860,-1,0.51474,0.11565
-0.05707,-1,-0.69395,0.19833
0.76530,-1,0.51474,0.11589
0.51704,-1,1.42126,0.06810
-1.25648,-1,0.81691,0.05018
-0.30533,-1,0.21256,0.09200
1.99109,-1,1.42126,0.04659
0.92046,-1,0.81691,0.16129
-0.47601,1,0.81691,0.28196
-1.39458,-1,-1.60047,0.28662
1.33941,-1,1.72343,0.06213
-1.02971,1,-0.99613,0.15687
-0.81737,-1,0.21256,0.15173
1.19976,-1,0.51474,0.06093
0.85840,-1,1.42126,0.06332
-0.98960,-1,-0.69395,0.23417
0.53256,-1,0.21256,0.12186
0.47049,-1,1.11908,0.06571
1.30837,-1,1.11908,0.04421
0.64117,-1,0.81691,0.13919
-0.01052,-1,0.81691,0.13859
0.09810,-1,0.81691,0.06798
0.08553,-1,0.21256,0.13847
-0.52256,-1,-0.69395,0.15771
-0.58144,-1,-0.08961,0.17551
-0.70869,-1,-0.99613,0.16272
-1.41517,1,-0.99613,0.24683
0.31145,-1,0.21256,0.09188
1.19976,-1,0.81691,0.11111
-1.27510,-1,-1.29830,0.25771
-0.91512,1,-0.69395,0.19701
-1.25959,1,-1.29830,0.44922
1.37044,-1,0.81691,0.05974
1.02908,-1,0.81691,0.07993
-0.08810,1,1.42126,0.06798
-0.39843,-1,-0.39178,0.17563
0.64117,-1,0.81691,0.08601
0.40842,-1,0.81691,0.10394
-1.19682,1,-0.99613,0.16165
-0.06948,-1,0.21256,0.15042
0.92046,-1,0.81691,0.07527
0.59772,-1,0.81691,0.09080
0.75599,-1,1.11908,0.08722
-0.08810,-1,-0.69395,0.26523
0.17205,-1,0.81691,0.09188
-0.27430,-1,0.21256,0.10394
0.50152,-1,1.42126,0.06213
-0.64123,-1,-0.99613,0.16714
-0.72427,-1,-0.08961,0.15771
-0.32085,-1,-0.69395,0.15771
0.56359,-1,-0.08961,0.08602
-1.56499,-1,-1.60047,0.27706
0.92046,-1,0.81691,0.11589
0.42394,1,0.81691,0.18746
2.25487,-1,1.72343,0.03823
1.24631,-1,1.72343,0.05496
-1.00518,-1,-0.99613,0.25806
-1.51561,-1,-1.60047,0.22222
1.46354,-1,1.72343,0.05496
0.53256,-1,0.51474,0.09200
-0.19982,-1,0.51474,0.11589
-0.08812,1,0.81691,0.18746
0.49376,-1,0.21256,0.09785
0.78082,-1,1.11908,0.08602
-1.00357,-1,0.21256,0.14934
0.29981,-1,0.51474,0.09797
-0.44653,-1,-0.99613,0.05006
0.63341,-1,0.51474,0.08602
0.22223,1,0.81691,0.12784
-1.23577,-1,-0.99613,0.18726
-1.06563,-1,-0.99613,0.15759
0.44256,-1,0.51474,0.09188
-0.76477,-1,-0.69395,0.26440
-1.29217,-1,1.72343,0.05317
-1.45044,-1,-1.60047,0.25329
1.02908,-1,0.51474,0.08244
-1.34337,-1,-1.29830,0.25806
-1.53888,-1,-1.60047,0.38949
-0.11913,-1,-0.39178,0.16965
1.15321,1,2.02560,0.05018
-0.25878,-1,-0.39178,0.16368
0.16016,-1,0.81691,0.10992
0.68772,-1,0.81691,0.07885
-0.65127,-1,-0.39178,0.19940
-0.83006,-1,-0.39178,0.23417
0.34636,-1,-1.90264,0.15771
0.36188,-1,0.21256,0.10275
0.85840,-1,0.81691,0.05556
0.10586,1,0.51474,0.12772
-1.59319,1,-1.60047,0.49462
1.19976,-1,2.02560,0.06810
-1.44578,-1,-1.60047,0.27718
0.02052,1,-0.69395,0.18746
-0.49153,-1,-0.39178,0.17551
0.79633,-1,0.81691,0.08841
0.01339,-1,0.81691,0.10382
-0.24326,-1,-0.99613,0.17324
-0.74755,-1,-0.39178,0.15771
0.14465,-1,-0.39178,0.15412
1.38596,-1,2.02560,0.04779
0.32378,-1,0.51474,0.13369
-1.40699,-1,-1.29830,0.25914
0.99805,-1,1.72343,0.06452
1.91351,-1,0.81691,0.05854
0.02052,-1,1.42126,0.07407
-0.86392,-1,-0.39178,0.14576
-0.42946,-1,-0.08961,0.18041
-0.10362,-1,0.81691,0.08949
-1.30314,1,-0.99613,0.16882
-0.47868,-1,-0.69395,0.25317
1.15321,-1,0.81691,0.09188
-0.98855,-1,-0.99613,0.19833
-1.27713,-1,-1.60047,0.33082
-0.44498,-1,-0.39178,0.17443
0.92046,-1,1.72343,0.07766
-1.36044,-1,-1.29830,0.33692
0.33084,-1,1.11908,0.07766
0.95150,-1,1.11908,0.07766
0.20671,1,1.42126,0.07395
-0.01052,-1,0.81691,0.12772
0.06031,1,0.51474,0.06810
-1.22235,-1,-0.99613,0.21412
-0.28981,-1,1.11908,0.17551
-1.25760,-1,-1.29830,0.32975
-0.83270,-1,-0.69395,0.16906
-0.27430,-1,-0.39178,0.18160
1.30837,-1,-0.39178,0.10155
0.68772,-1,0.81691,0.14934
1.38596,-1,1.42126,0.06332
-1.33562,-1,-1.60047,0.32127
1.92903,-1,0.51474,0.05018
0.21447,-1,-0.39178,0.16249
-1.50009,-1,-1.60047,0.33692
1.19976,-1,0.81691,0.08005
-0.84840,-1,-0.99613,0.28303
0.47049,-1,-0.39178,0.12784
-0.53792,1,-0.69395,0.40143
0.29981,-1,0.81691,0.10992
0.33084,-1,-0.08961,0.12186
0.67220,-1,0.81691,0.08005
1.30837,-1,0.21256,0.07407
0.29981,-1,-0.39178,0.13978
-1.13289,1,-1.29830,0.20299
0.00500,-1,-0.08961,0.14695
0.65669,-1,1.11908,0.09916
0.42394,-1,0.51474,0.11589
1.46354,-1,1.42126,0.05615
0.37739,-1,0.51474,0.08590
-0.61566,-1,-0.99613,0.18638
0.34479,-1,0.21256,0.11577
1.45578,-1,0.81691,0.05018
0.26878,-1,0.81691,0.09438
1.75835,-1,1.42126,0.05018
1.29286,-1,-0.08961,0.06798
-1.28286,-1,-1.29830,0.30108
1.61870,-1,1.11908,0.04301
0.36188,-1,0.81691,0.11589
1.10576,-1,0.81691,0.07885
1.05235,-1,0.81691,0.08005
-0.42170,-1,-0.39178,0.17802
-1.29062,-1,-0.69395,0.18638
0.11361,-1,0.51474,0.12664
-1.25183,-1,-0.99613,0.19940
-0.65992,-1,-0.99613,0.15651
0.05155,-1,0.51474,0.13381
-0.15017,-1,0.21256,0.13381
0.98253,-1,0.51474,0.12174
-0.11913,-1,-0.99613,0.16368
0.06706,-1,-0.08961,0.13978
1.32389,-1,1.11908,0.06810
0.33084,-1,0.21256,0.16726
0.79509,-1,0.81691,0.07515
-1.21659,1,-1.60047,0.36559
0.48601,-1,0.51474,0.15878
2.08419,-1,0.21256,0.07049
-0.28981,-1,-0.08961,0.20538
-0.79805,-1,-0.99613,0.20908
-1.32704,-1,-1.60047,0.34170
-1.42406,-1,-1.60047,0.38449
0.33084,-1,-0.69395,0.15161
-0.73203,-1,-0.69395,0.27121
0.64117,-1,-0.39178,0.13967
0.33084,-1,0.81691,0.10980
0.37739,-1,0.51474,0.10992
-0.08810,-1,-0.69395,0.13967
-1.26890,-1,-0.99613,0.25472
0.04742,-1,1.11908,0.10633
-1.63756,-1,-0.08961,0.13859
1.14545,-1,0.51474,0.06691
1.44802,-1,1.72343,0.03823
1.26183,-1,0.51474,0.07288
-0.39843,-1,0.81691,0.14934
-1.33096,-1,-0.99613,0.25806
0.02052,-1,-0.39178,0.13859
0.03913,-1,-0.08961,0.23524
-0.76547,-1,-0.99613,0.16249
2.48762,-1,0.81691,0.05257
0.22223,-1,0.51474,0.10036
-1.35011,-1,-1.29830,0.25687
0.90495,-1,-0.39178,0.16129
-1.13117,-1,-0.99613,0.28901
0.70324,-1,0.51474,0.08781
1.83593,-1,0.21256,0.08590
0.08258,-1,0.81691,0.13978
0.33084,-1,0.21256,0.09797
-0.42946,-1,-0.69395,0.21147
-1.15873,-1,-0.39178,0.20311
0.74978,-1,0.21256,0.07407
0.16016,-1,0.81691,0.16189
-1.36331,-1,-1.60047,0.24719
-0.94941,-1,-0.99613,0.18148
0.84288,-1,0.81691,0.07049
-0.36957,-1,-1.29830,0.29391
-1.25253,-1,-1.60047,0.30550
0.76996,-1,1.11908,0.07395
-1.06563,1,-0.39178,0.64038
